Recorder,EntregaLagunaGrande,EntregaLagunaChica,EvapLagunaChica,EntradaLagunaChica ,LagunaChicaStorage,EvapLagunaGrande,EntradaLagunaGrande,LagunaGrandeStorage,EvapSantaJuana,EntradaSantaJuana,rStaJuanaAbajo,InfSantaJuana,SantaJuanaStorage
1996-07,0.0,0.0,0.0006763549547469656,0.00027298959147800477,3498314.050874482,0.0022517862763695553,0.0005412290137828002,6981848.5069394065,0.0,1.372170246529127,1.4393606465291267,0.0,0.0
1996-08,0.008819625186492035,0.007378533355312697,0.00026033283668291794,0.008268327484378417,3500000.0,0.0007904743613809255,0.016387090684593947,7000000.0,0.0,1.3477421274083343,1.4147925274083342,0.0,0.0
1996-09,0.0,2.105311809659556e-17,0.003238731693359081,0.002672027149160837,3498531.101821438,0.009388516261222928,0.005306930779368853,6989420.530431034,0.0,1.4681714474380327,1.5377542474380324,0.0,0.0
1996-10,0.0,1.052655904829778e-17,0.0023249905647192955,0.0004744335937642294,3493574.5700304317,0.007125417194571916,0.0009412466121876587,6972856.847943176,0.0,1.4567337353012169,1.516306735301217,0.0,0.0
1996-11,0.0,-3.157967714489334e-17,0.001273618448080709,0.000826355646662871,3492415.2648491566,0.0031544122273482298,0.00163787325565346,6968925.978928543,0.0,1.767578581113305,1.816063781113304,0.0,0.0
1996-12,0.0,0.0,0.0007754399979280163,0.0008939701883085439,3492732.736111072,0.002550552897023111,0.0017714772163484273,6966839.302625423,0.0,1.8904307452574665,1.9290645452574668,0.0,0.0
1997-01,0.0,0.0005051428538170542,0.0037458469286427566,0.006964275284598441,3500000.0,0.009275859570858865,0.01379491182726729,6978943.132188988,0.0,1.9244398567536356,1.9537135567536363,0.0,0.0
1997-02,0.0,5.2632795241488905e-17,0.002098596567529041,0.0013178634051387009,3498111.2503335453,0.0050976673812779885,0.0026095437027271605,6972923.8633858375,0.0,2.0499496101911956,2.0895045101911953,0.0,0.0
1997-03,0.0,0.0015990189025345209,0.004169251571174373,0.006473448813932437,3500000.0,0.01169304991057573,0.012814143559606073,6975926.600615401,0.0,1.7074106802956868,1.7312663802956871,0.0,0.0
1997-04,0.0,-2.105311809659556e-17,0.0006652331666254275,0.00022595218085811824,3498861.3836848913,0.001629364979557236,0.0004472217907844318,6972862.485470102,0.0,1.6718213109545896,1.7049846109545894,0.0,0.0
1997-05,0.00965201977406188,0.009589361942016905,9.676883844979387e-05,0.010111241411854365,3500000.0,0.00022665259156168525,0.02001065957063321,7000000.0,0.0,1.5261952199228863,1.5602784199228867,0.0,0.0
1997-06,0.06787165070567815,0.0341732162870798,8.947575191053114e-17,0.03417321628707989,3500000.0,0.0,0.06787165070567815,7000000.0,0.0,2.566989696992758,2.501857332681939,0.0,392992.9858936445
1997-07,0.01186792037361573,0.005975469958202771,7.894919286223335e-18,0.005975469958202779,3500000.0,-2.631639762074445e-18,0.011867920373615727,7000000.0,0.00031280431129287133,2.845213849331819,2.8907880302040594,7.873205056765314e-05,647283.7176538286
1997-08,0.048504663332232544,0.024421983755373394,-1.0789723024505225e-15,0.024421983755372315,3500000.0,0.0,0.048504663332232544,7000000.0,0.0006657182260370425,13.899429500087606,3.1098066264504727,0.00012967654950394347,30526655.633836724
1997-09,0.02264840943490383,0.011403420811637059,2.671114358505562e-16,0.011403420811637326,3500000.0,0.0,0.02264840943490383,7000000.0,0.03822127651505678,10.559693130246542,3.400308861965466,0.006115697433019846,50655503.72474785
1997-10,0.01723265120513111,0.008676599297495731,-1.342136278657967e-16,0.008676599297495598,3500000.0,2.631639762074445e-18,0.017232651205131115,7000000.0,0.07837375697177691,6.795790203502629,3.471294521272475,0.010148302447988517,60946011.936883196
1997-11,0.0005862942740681744,0.001375131427727562,1.978499668624594e-15,0.0013751314277295405,3500000.0,0.0021448633422708743,0.0027311576163390485,7000000.0,0.10846666648403813,22.83193312570179,2.819980841040645,0.012209898562948063,114002931.88212311
1997-12,0.0,5.389598232728463e-15,0.007555975107031485,0.0011784554756428785,3482918.4514192743,0.017308866229571847,0.002340538208142476,6959908.830227404,0.2426559260189248,63.430468053000006,42.81412755504193,0.022839299733031667,169880000.0
