Date,Runoff/Infiltration from AC1 to AC3,Runoff/Infiltration from AC2 to AC3,Runoff/Infiltration from Q_AS to AC_7,Runoff/Infiltration from Q_AS to Q_AS1,Runoff/Infiltration from Q_AS to Q_AS2,Runoff/Infiltration from Q_AV to AC_4B,Runoff/Infiltration from Q_AV to Q_AguaV,Runoff/Infiltration from Q_Cam to AC3,Runoff/Infiltration from Q_Cam to Q_Cam,Runoff/Infiltration from Q_Chanch to AC2,Runoff/Infiltration from Q_Chanch to Q_Chanch,Runoff/Infiltration from Q_DelP to AC_8,Runoff/Infiltration from Q_DelP to Q_DelP,Runoff/Infiltration from Q_Honda to AC_4A,Runoff/Infiltration from Q_Honda to Q_El_J,Runoff/Infiltration from Q_Mait to AC_5,Runoff/Infiltration from Q_Mait to Q_Mait,Runoff/Infiltration from Q_S_N_1 to AC_4B,Runoff/Infiltration from Q_S_N_1 to Q_S_N1,Runoff/Infiltration from Q_S_N_2 to AC_5,Runoff/Infiltration from Q_S_N_2 to AC_6,Runoff/Infiltration from Q_S_N_2 to Q_S_N_2,Runoff/Infiltration from Q_S_N_3 to AC_6,Runoff/Infiltration from Q_S_N_3 to Q_S_N_6,Runoff/Infiltration from Q_S_N_4 to AC_6,Runoff/Infiltration from Q_S_N_4 to Q_S_N_7,Runoff/Infiltration from Q_S_N_5 to AC_7,Runoff/Infiltration from Q_S_N_5 to Q_S_N_5,Runoff/Infiltration from Q_S_N_6 to AC_8,Runoff/Infiltration from Q_S_N_6 to Q_S_N_3,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 2,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 3,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 4,Runoff/Infiltration from R_Car_Hu to R_Car_Hu_1,Runoff/Infiltration from R_Car_Pot to AC1,Runoff/Infiltration from R_Car_Pot to R_Car_Pot,Runoff/Infiltration from R_Chollay to AC2,Runoff/Infiltration from R_Chollay to R_Chollay,Runoff/Infiltration from R_Lag_Ch to AC2,Runoff/Infiltration from R_Lag_Ch to R_Emb_Ch,Runoff/Infiltration from R_Lag_Grande to AC2,Runoff/Infiltration from R_Lag_Grande to R_Lag_Grande,Runoff/Infiltration from R_Pot to AC1,Runoff/Infiltration from R_Pot to R_Pot,Runoff/Infiltration from R_Transito to AC2,Runoff/Infiltration from R_Transito to R_SubTra1,Runoff/Infiltration from R_Transito to R_SubTra2,Runoff/Infiltration from R_Transito to R_SubTra3,Runoff/Infiltration from R_Transito to R_SubTra4,Runoff/Infiltration from R_Vel to AC2,Runoff/Infiltration from R_Vel to R_Vel,Runoff/Infiltration from ZR1_1_notec to AC1,Runoff/Infiltration from ZR1_1_notec to R_Car_Hu,Runoff/Infiltration from ZR1_1_tec to AC1,Runoff/Infiltration from ZR1_1_tec to R_Car_Hu,Runoff/Infiltration from ZR1_2_notec to AC1,Runoff/Infiltration from ZR1_2_notec to R_Car_Hu,Runoff/Infiltration from ZR1_2_tec to AC1,Runoff/Infiltration from ZR1_2_tec to R_Car_Hu,Runoff/Infiltration from ZR2_1_notec to AC2,Runoff/Infiltration from ZR2_1_notec to R_Tra,Runoff/Infiltration from ZR2_1_tec to AC2,Runoff/Infiltration from ZR2_1_tec to R_Tra,Runoff/Infiltration from ZR2_2_notec to AC2,Runoff/Infiltration from ZR2_2_notec to R_Tra,Runoff/Infiltration from ZR2_2_tec to AC2,Runoff/Infiltration from ZR2_2_tec to R_Tra,Runoff/Infiltration from ZR3_notec to AC3,Runoff/Infiltration from ZR3_notec to R_Huas_Emb,Runoff/Infiltration from ZR3_tec to AC3,Runoff/Infiltration from ZR3_tec to R_Huas_Emb,Runoff/Infiltration from ZR4_1_notec to AC_4A,Runoff/Infiltration from ZR4_1_notec to AC_4B,Runoff/Infiltration from ZR4_1_notec to R_Huas_bajoEmb,Runoff/Infiltration from ZR4_1_tec to AC_4A,Runoff/Infiltration from ZR4_1_tec to AC_4B,Runoff/Infiltration from ZR4_1_tec to R_Huas_bajoEmb,Runoff/Infiltration from ZR4_2_notec to AC_4B,Runoff/Infiltration from ZR4_2_notec to R_Huas_Subt,Runoff/Infiltration from ZR4_2_tec to AC_4B,Runoff/Infiltration from ZR4_2_tec to R_Huas_Subt,Runoff/Infiltration from ZR5_notec to AC_5,Runoff/Infiltration from ZR5_notec to R_Huas_Subt,Runoff/Infiltration from ZR5_tec to AC_5,Runoff/Infiltration from ZR5_tec to R_Huas_Subt,Runoff/Infiltration from ZR6_notec to AC_6,Runoff/Infiltration from ZR6_notec to R_Huas_Subt,Runoff/Infiltration from ZR6_tec to AC_6,Runoff/Infiltration from ZR6_tec to R_Huas_Subt,Runoff/Infiltration from ZR7_notec to AC_7,Runoff/Infiltration from ZR7_notec to R_Huas_Subt,Runoff/Infiltration from ZR7_tec to AC_7,Runoff/Infiltration from ZR7_tec to R_Huas_Subt,Runoff/Infiltration from ZR8_notec to AC_8,Runoff/Infiltration from ZR8_notec to R_Huas_Subt,Runoff/Infiltration from ZR8_tec to AC_8,Runoff/Infiltration from ZR8_tec to R_Huas_Subt
2015-08-01,0,0,2027.97216,4055.93568,4055.93568,6248.9664,9121.5936,7420.48128,29681.9424,19195.7472,44790.019199999995,4705.16256,72145.4688,6456.516479999999,41157.4176,4017.09888,17777.4912,10329.0336,10617.7824,969.11424,969.11424,8696.4192,889.49664,4243.35456,2091.7958399999998,10445.5872,846.177408,35104.8384,1868.66784,33368.7168,57942.6048,57942.6048,92708.064,23177.059200000003,185566.46399999998,76177.4112,48356.784,76248.3456,25404.4512,17676.0576,74919.34079999999,54512.87040000001,47291.6448,24489.648,39154.2336,50971.93919999999,20388.8448,20388.8448,10194.4224,56420.6688,91425.024,1003.0176,1003.0176,90.261216,90.261216,166.931712,166.931712,19.860768,79.443072,506.78351999999995,2027.1340799999998,209.948544,839.7950400000001,2.38445856,9.5377824,17.902598400000002,71.6105664,23.339232,23.339232,7.59937248,7.59937248,134.87904,134.87904,0,157.246272,235.869408,0,11247.7248,0,2693.44224,0,13173.7536,3293.4384,2310.0422399999998,577.5105599999999,910.12032,227.53008,117.442656,29.3607072,163.141344,40.7852928,446.71824,111.67977599999999,60.217776,0,195.76252799999997,0
2015-09-01,0,0,2640.04704,5280.06816,5280.06816,8279.13312,9652.3488,9750.1536,39000.7008,17171.9136,40067.6544,6479.60256,23770.1088,8005.53024,32022.1728,5305.33152,22143.974400000003,13752.4608,13915.0656,1279.86048,1279.86048,10741.939199999999,1187.7408,5148.1008,2858.4662399999997,12698.035199999998,1101.3235200000001,14173.488,2528.01216,13287.2832,47579.7024,47579.7024,76127.6448,19031.9328,259233.696,104467.10399999999,54198.37439999999,82181.6928,22046.860800000002,7885.23552,84872.016,47135.0016,59521.9968,23577.4368,34710.335999999996,45582.307199999996,18232.992,18232.992,9116.496,77920.704,116944.12800000001,3154.0406399999997,3154.0406399999997,283.830912,283.830912,809.184384,809.184384,96.27292800000001,385.09171200000003,1858.04064,7432.145280000001,769.74192,3078.96768,35.0721792,140.288544,263.323872,1053.29376,465.869664,465.869664,151.689888,151.689888,1313.47872,1313.47872,0,605.69424,908.5392,0,18383.9328,0,7777.32192,0,43327.267199999995,10831.7952,7192.100159999999,1798.0272,3071.83968,767.960352,313.790112,78.4475712,744.5684160000001,186.14188800000002,1268.66304,317.16576,1139.4864,0,936.2304,0
2015-10-01,0,0,2586.4963199999997,5172.96672,5172.96672,8459.415359999999,9500.8032,9644.4,38577.4272,15147.216,35460.6336,6097.5504,16515.1872,7495.22592,32953.2192,5360.54976,22062.326399999998,14046.48,14178.3264,1287.16128,1287.16128,10631.3472,1216.4860800000001,5206.61088,2913.81408,12726.8928,1091.73312,10953.1008,2532.89376,8371.48608,44747.7696,44747.7696,71596.4832,17899.1424,279503.136,108974.59199999999,54345.7728,84727.728,17716.4928,7865.061119999999,88997.184,55021.93919999999,72045.1584,28594.6848,29246.5728,38720.6784,15488.2368,15488.2368,7744.12704,88534.944,135151.19999999998,3551.11776,3551.11776,319.56422399999997,319.56422399999997,1083.99168,1083.99168,128.96841600000002,515.8736640000001,2331.6508799999997,9326.6208,965.9520000000001,3863.79936,49.260873600000004,197.04384,369.854208,1479.41856,659.058336,659.058336,214.592544,214.592544,1888.5744,1888.5744,0,870.89472,1306.33344,0,17417.2896,0,8775.9936,0,49958.121600000006,12489.552,8292.77568,2073.19392,3390.71616,847.67904,346.363776,86.590944,891.00864,222.75216,1373.6304,343.407168,1377.50976,0,1117.92096,0
2015-11-01,0,0,2621.29824,5242.57056,5242.57056,8712.489599999999,8774.0928,9732.7008,38930.6304,20607.0048,58224.7008,5803.0300799999995,6329.30112,7539.696,30158.784,5453.136,21866.1984,14441.932799999999,14461.8048,1305.82368,1305.82368,10481.0976,1249.6896,5039.6688,2957.63616,11955.4272,1101.15072,5102.7667200000005,2553.1632,3328.344,46996.6752,46996.6752,75194.9568,18798.7392,283358.304,93083.90400000001,59023.295999999995,93108.96,20840.889600000002,7616.030400000001,99076.608,60576.336,89219.23199999999,34479.648,26669.2608,35575.3728,14230.252799999998,14230.252799999998,7115.10048,103012.128,154858.176,6010.83072,6010.83072,540.913248,540.913248,1875.76128,1875.76128,223.16947199999998,892.67616,3984.15456,15936.6528,1650.5423999999998,6602.17824,97.73913599999999,390.954816,733.828896,2935.31904,1197.66816,1197.66816,389.96553600000004,389.96553600000004,2796.64704,2796.64704,0,1289.63232,1934.4528,0,18709.1424,0,7535.16,0,57062.361600000004,14265.590400000001,9473.5872,2368.3968,4795.2864,1198.82592,489.84134400000005,122.45990400000001,1067.5843200000002,266.89651200000003,1614.8764800000001,403.720416,1982.8713599999999,0,1563.8486400000002,0
2015-12-01,0,0,2404.08,4808.16,4808.16,8067.193920000001,8067.548159999999,8851.4208,35405.7696,39730.0032,211029.40800000002,4987.0944,4992.28704,6873.1632,27492.6528,5008.28832,20035.6416,13273.9776,13275.8784,1212.30432,1212.30432,9700.6464,1143.86688,4578.57792,2659.53888,10647.2448,1018.12032,4114.514880000001,2330.856,2401.4707200000003,64344.8448,64344.8448,102951.648,25738.0416,297002.592,855951.8400000001,73168.0992,133463.80800000002,63942.912,27716.4288,157961.664,158968.224,199085.472,90616.31999999999,73848.672,125589.312,50235.8112,50235.8112,25117.948800000002,113816.448,172469.088,7911.682559999999,7911.682559999999,711.97056,711.97056,2662.0272,2662.0272,316.715616,1266.86592,5537.90304,22151.5776,2294.2224,9176.8896,105.782976,423.133632,1098.86976,4395.4704,1670.8291199999999,1670.8291199999999,544.028832,544.028832,3421.45728,3421.45728,0,1577.75904,2366.63424,0,14548.464,0,7204.99104,0,39050.8128,9762.6816,6483.0931199999995,1620.7776000000001,5401.46016,1350.36288,551.7616320000001,137.940192,788.291136,197.073216,1222.09344,305.522496,2254.25376,0,1797.05952,0
2016-01-01,0,0,2277.8928,4555.77696,4555.77696,7692.390719999999,7692.390719999999,8326.96416,33307.7184,48297.0816,113063.90400000001,4423.705919999999,4423.705919999999,6481.6416,25926.6528,4736.93184,18947.7792,12507.264,12507.3504,1157.63904,1157.63904,9261.1296,1076.44896,4305.76992,2458.39104,9833.5296,968.30208,3874.06368,2186.99136,2188.2527999999998,35826.7968,35826.7968,57322.944,14330.736,281746.07999999996,313774.56,92548.22399999999,173556.0,120757.824,55039.0464,257872.032,199730.016,396016.128,199208.16,116469.792,146022.912,58409.3376,58409.3376,29204.6688,111420.576,167457.024,7596.65952,7596.65952,683.6209920000001,683.6209920000001,2424.66912,2424.66912,288.475776,1153.90656,5413.279680000001,21653.136,2242.5984,8970.3936,105.782976,423.133632,1053.0777600000001,4212.32832,1539.9071999999999,1539.9071999999999,501.40166400000004,501.40166400000004,2458.15776,2458.15776,0,1133.55072,1700.3174399999998,0,17014.8384,0,7436.3184,0,37517.1264,9379.2384,6866.13888,1716.53472,5200.6320000000005,1300.15584,531.246816,132.811488,525.771648,131.442912,1408.7779199999998,352.193184,2029.22496,0,1820.016,0
2016-02-01,0,0,2300.99616,4601.9664,4601.9664,7818.102720000001,7818.102720000001,8365.30848,33461.3376,42596.2368,99550.07999999999,4179.72096,4179.72096,6526.79424,26107.3152,4776.2784,19105.1136,12561.1776,12561.1776,1176.31872,1176.31872,9410.5152,1081.44288,4325.76288,2426.40576,9705.6576,978.48,3913.89408,2185.97184,2185.97184,37174.8096,37174.8096,59480.0064,14870.044800000001,255251.52,100628.352,96621.12000000001,149089.248,112789.152,47906.8992,258556.32,73118.9376,334226.304,132331.104,98401.82400000001,124746.912,49898.592,49898.592,24949.382400000002,95151.456,142752.67200000002,6482.8944,6482.8944,583.3935359999999,583.3935359999999,1999.21824,1999.21824,237.857472,951.4281599999999,4610.09664,18440.4384,1909.85472,7639.436159999999,113.078592,452.31523200000004,856.6560000000001,3426.6240000000003,1273.93344,1273.93344,414.799488,414.799488,2049.70176,2049.70176,0,945.19008,1417.78944,0,15623.4528,0,7190.6918399999995,0,37908.7776,9477.216,6676.17984,1669.0406400000002,4715.82432,1178.9539200000002,481.724064,120.431232,524.7936000000001,131.19840000000002,1345.8787200000002,336.469248,1818.82368,0,1625.59008,0
2016-03-01,0,0,2026.0195199999998,4052.0304,4052.0304,6925.54752,6933.41856,7315.60896,29262.4704,33014.822400000005,77128.416,3426.7104,3558.15936,5729.771519999999,23005.8144,4197.51936,16797.628800000002,10996.992,10997.424,1039.42656,1039.42656,8318.35872,947.03904,3792.28608,2086.24896,8355.54528,857.793888,3507.39072,1901.28384,1973.22912,33584.1984,33584.1984,53734.8384,13433.7312,202661.56799999997,72066.7584,81369.9648,124085.08799999999,71883.5904,30132.950399999998,179237.66400000002,49601.894400000005,191965.24800000002,71373.83039999999,74389.36319999999,95378.688,38151.648,38151.648,19075.824,69347.4048,104023.008,5249.11104,5249.11104,472.36608,472.36608,1566.432,1566.432,186.366528,745.46784,3624.0048,14496.0192,1501.3382399999998,6005.3616,87.71414399999999,350.85657599999996,658.563264,2634.25824,985.0550400000001,985.0550400000001,320.7384,320.7384,1610.8416,1610.8416,0,742.817952,1114.22304,0,22148.7264,0,6815.58624,0,49789.0368,12447.3024,8264.71296,2066.17824,3935.1484800000003,983.78496,401.97686400000003,100.494432,699.203232,174.80102399999998,1692.0576,423.01353600000004,1542.52512,0,1374.7190400000002,0
2016-04-01,0,0,2072.9519999999998,4145.9039999999995,4145.9039999999995,7103.79936,7832.367359999999,7585.90272,30343.68,29257.7184,71170.9632,3409.89696,14596.329600000001,5940.82944,26736.5664,4249.46304,17323.8912,11202.9696,11271.398399999998,1056.8534399999999,1056.8534399999999,8694.3456,968.2416,4049.42976,2116.41984,8907.408000000001,859.597056,9423.1296,1921.3632,7942.397760000001,41822.352,41822.352,66916.0224,16729.0272,204826.752,91291.104,78568.01280000001,120471.84,55809.648,23718.2688,146641.536,53277.004799999995,137664.576,55381.968,63042.3648,81630.9792,32652.460799999997,32652.460799999997,16326.230399999999,63322.300800000005,95472.864,3643.38432,3643.38432,327.867264,327.867264,932.24736,932.24736,110.91427200000001,443.656224,2283.0595200000002,9132.2208,945.8208,3783.2832,48.9626208,195.850656,367.61472000000003,1470.4588800000001,559.273248,559.273248,182.101824,182.101824,996.5376000000001,996.5376000000001,0,459.539136,689.308704,0,22565.4336,0,6633.731519999999,0,37225.44,9306.3168,6179.224319999999,1544.8060799999998,2927.65536,731.915136,299.062368,74.7654624,485.911008,121.477536,1213.03872,303.258816,1067.54112,0,970.5916799999999,0
2016-05-01,0,0,2015.25408,4030.48224,4030.48224,6932.062080000001,7219.93824,9502.0128,38008.0512,24459.0624,57071.0016,3278.1628800000003,7666.0041599999995,7672.320000000001,53538.1056,4092.61248,16508.5344,10923.379200000001,10955.2608,1019.2608,1019.2608,8245.679039999999,943.39296,3843.35712,2052.91584,8384.3856,817.826112,5883.710400000001,1856.9001600000001,4620.3264,65919.05279999999,65919.05279999999,105471.07200000001,26367.7248,245361.312,105463.296,79700.2848,130980.672,44269.3728,25594.3584,126636.48,83370.0384,107473.82400000001,53291.606400000004,50670.6624,66298.34879999999,26519.3568,26519.3568,13259.635199999999,73361.89439999999,121930.272,1889.11872,1889.11872,170.00150399999998,170.00150399999998,224.794656,224.794656,26.7450336,106.979616,827.4208319999999,3309.6816,342.78163200000006,1371.1248,3.0392064000000003,12.156825600000001,22.8185856,91.274688,83.0812896,83.0812896,27.0516672,27.0516672,376.19683200000003,376.19683200000003,0,173.47823999999997,260.216928,0,21837.5136,0,5175.00576,0,29013.4656,7253.3664,4816.08288,1204.01856,2331.84096,582.960672,238.19875199999998,59.549731200000004,379.842048,94.960512,950.63328,237.657888,824.4875519999999,0,738.974016,0
2016-06-01,0,0,2038.92768,4077.82944,4077.82944,7030.69632,7362.56736,12938.5728,51754.2912,21389.0976,49908.0096,3202.53696,8483.06304,10542.6144,63000.9792,4107.96576,16573.9392,11147.76,11190.528,1020.24576,1020.24576,8250.23232,942.58944,3824.86752,2026.96992,8238.931199999999,816.453216,6583.7318399999995,1867.1299199999999,4990.29984,76408.704,76408.704,122254.272,30563.568,300649.536,120211.776,86178.2976,146835.07200000001,37112.688,24145.4304,116733.312,46962.0288,95960.15999999999,42459.6384,44170.0128,58368.297600000005,23347.353600000002,23347.353600000002,11673.676800000001,87335.71199999998,153085.248,1083.69792,1083.69792,97.521408,97.521408,147.223872,147.223872,17.5159584,70.06392,546.4048319999999,2185.6176,226.36281599999998,905.45472,2.10334752,8.41339872,15.7921056,63.168336,55.7800128,55.7800128,18.1622304,18.1622304,222.575904,222.575904,0,102.638016,153.95702400000002,0,12867.292800000001,0,3037.392,0,14669.251199999999,3667.30848,2435.0112,608.753664,991.94112,247.98441599999998,101.32732800000001,25.3317888,66.3148512,16.5786912,367.13779200000005,91.78444800000001,103.11667200000001,0,221.798304,0
2016-07-01,0,0,1921.1299199999999,3842.2598399999997,3842.2598399999997,6656.904,6856.45344,13409.1072,53636.4288,17765.6544,41453.2512,2895.12576,5176.96704,10561.8816,43365.8016,3829.32576,15374.88,10704.2688,10737.7056,948.74112,948.74112,7620.67872,870.6268799999999,3502.90656,1846.37664,7432.905599999999,760.24224,4589.96544,1742.48064,3222.03744,55213.5744,55213.5744,88342.27200000001,22085.4816,288603.648,97820.352,77208.4224,115812.288,28097.28,10754.7264,92867.04000000001,23435.9136,74809.3536,26765.856,36562.2336,48770.2944,19508.169599999997,19508.169599999997,9754.127999999999,78754.20479999999,118152.0,1190.8944000000001,1190.8944000000001,107.167968,107.167968,146.212992,146.212992,17.395775999999998,69.58310399999999,554.568768,2218.2768,229.745376,918.9849600000001,2.27857536,9.114336,17.1077184,68.4307008,53.9031456,53.9031456,17.5511232,17.5511232,117.99820799999999,117.99820799999999,0,62.928403200000005,94.392864,0,7426.83168,0,1853.98848,0,11377.497599999999,2844.3743999999997,1948.02624,487.007424,806.4005760000001,201.60057600000002,92.05488,23.013676800000002,226.030176,56.507500799999995,412.256736,103.063968,53.8824096,0,178.383168,0
2016-08-01,0,0,1846.7308799999998,3693.45312,3693.45312,6489.581759999999,6716.71008,12798.0,51191.9136,18872.5248,55305.849599999994,2676.08448,5808.29184,9798.278400000001,39505.7952,3656.8022400000004,14686.4448,10528.1856,10555.8336,906.25824,906.25824,7290.06048,825.4353600000001,3325.25952,1724.8636800000002,6952.132799999999,724.738752,4497.96672,1668.3235200000001,3599.74368,52851.571200000006,52851.571200000006,84562.6176,21140.6112,282801.024,105627.45599999999,74033.2224,117570.528,34645.7952,13505.184000000001,97600.896,76970.304,77715.1584,32659.9776,31572.8928,42494.544,16997.904,16997.904,8498.934720000001,87690.81599999999,131789.376,1858.45536,1858.45536,167.241888,167.241888,272.04768,272.04768,32.3669952,129.467808,814.559328,3258.23904,337.453344,1349.80992,3.7737532799999998,15.0950304,28.333584000000002,113.33433600000001,109.969056,109.969056,35.8064064,35.8064064,608.18688,608.18688,0,280.456992,420.68591999999995,0,22025.2608,0,5704.59456,0,30351.110399999998,7587.777599999999,5038.12224,1259.53056,2301.18624,575.295264,235.066752,58.7667744,483.585984,120.896928,937.0166399999999,234.253728,879.6643200000001,0,742.3263360000001,0
2016-09-01,0,0,1826.68608,3653.36352,3653.36352,6500.90016,6582.86784,12317.011199999999,49267.9584,31938.192000000003,125781.12,2540.15136,3405.4991999999997,9382.6944,37755.3312,3600.66816,14423.7024,10515.6576,10524.5568,895.55328,895.55328,7178.66496,808.1398079999999,3241.5206399999997,1664.496,6677.26848,712.9166399999999,3509.6976,1643.94144,2309.8089600000003,68816.6496,68816.6496,110106.432,27526.6944,289094.4,103726.65599999999,81271.9872,138757.536,55540.684799999995,22848.480000000003,124783.2,88917.696,102305.376,44541.0144,28462.4064,38634.3648,15453.7632,15453.7632,7726.898880000001,109272.67199999999,164726.784,3094.00128,3094.00128,278.42832,278.42832,772.369344,772.369344,91.892448,367.57152,1792.56672,7170.25824,742.6192319999999,2970.4752000000003,33.285081600000005,133.140672,249.906816,999.63072,454.579776,454.579776,148.013568,148.013568,1271.77344,1271.77344,0,586.463328,879.69024,0,22559.1264,0,6909.546240000001,0,39643.344,9910.857600000001,6580.58688,1645.1424,2885.544,721.386432,294.759648,73.6900416,698.270976,174.567744,1189.77984,297.44496,1120.97088,0,921.0239999999999,0
2016-10-01,0,0,1680.50592,3361.0031999999997,3361.0031999999997,6024.90528,6052.48416,11063.7792,44255.2032,53536.11840000001,305498.304,2203.36416,2416.46112,8450.77536,33892.3008,3307.0982400000003,13241.7504,9662.2848,9665.0496,827.019072,827.019072,6621.125760000001,736.9159679999999,2950.6118400000005,1494.74592,5985.06624,655.4036159999999,2983.45248,1497.2688,1698.68448,58330.6272,58330.6272,93329.28,23332.32,295543.29600000003,872994.2400000001,96247.872,214993.44,82029.3696,35437.7376,190751.328,183517.05599999998,213499.584,97055.712,99627.84,222726.24000000002,89090.496,89090.496,44545.16160000001,111875.904,169305.984,4415.2128,4415.2128,397.324224,397.324224,1276.20576,1276.20576,151.837632,607.349664,2802.1507199999996,11208.5856,1160.8704,4643.46432,61.2849888,245.14012799999998,460.13183999999995,1840.5273599999998,771.88896,771.88896,251.330688,251.330688,1863.24192,1863.24192,0,859.2108479999999,1288.82016,0,21830.860800000002,0,6737.9212800000005,0,49386.672000000006,12346.6464,8197.91712,2049.47712,3586.36032,896.59008,366.34896,91.58745599999999,1000.9872,250.247232,1521.68544,380.421792,1492.19712,0,1191.76704,0
2016-11-01,0,0,1650.98304,3301.97472,3301.97472,5947.430399999999,5948.50176,10667.807999999999,42670.9728,59830.704,139605.12,2043.28224,2050.58304,8174.09664,32699.289600000004,3246.048,12985.2288,9447.062399999999,9447.408,817.490016,817.490016,6540.367679999999,718.0963200000001,2872.5753600000003,1435.17312,5741.029439999999,645.346656,2624.03712,1455.2092799999998,1478.8742399999999,43006.2912,43006.2912,68810.3424,17202.5856,277539.264,156557.664,111040.416,195102.432,89970.91200000001,38054.016,235437.408,83949.00480000001,294535.00800000003,113461.344,165294.432,207077.47199999998,82830.6432,82830.6432,41415.3216,103177.152,154825.344,6017.59584,6017.59584,541.5215039999999,541.5215039999999,1855.28448,1855.28448,220.732992,882.93024,3970.67616,15882.7392,1644.9609600000001,6579.8438400000005,96.35846400000001,385.43472,723.4669439999999,2893.8643199999997,1159.00416,1159.00416,377.37791999999996,377.37791999999996,2659.01184,2659.01184,0,1226.1715199999999,1839.24864,0,22559.5584,0,6909.347519999999,0,62502.1056,15625.5264,10374.998399999999,2593.75392,4500.39456,1125.1008000000002,459.71711999999997,114.92927999999999,1181.94336,295.484544,1787.34816,446.83747200000005,1801.24992,0,1420.60608,0
2016-12-01,0,0,1521.0287999999998,3042.0575999999996,3042.0575999999996,5505.48576,5505.5808,10117.872,40471.5744,48067.084800000004,120422.592,1789.2144,1790.92512,7544.16288,31192.559999999998,2987.8588799999998,11951.539200000001,8660.2176,8660.2176,759.4551359999999,759.4551359999999,6075.87264,657.98352,2632.0291199999997,1297.296,5189.3568,597.24864,2391.28416,1329.264,1331.17344,42071.9616,42071.9616,67315.1904,16828.8192,235257.696,230818.464,111408.48,254702.016,73468.4256,31314.4704,195206.112,79267.76640000001,277661.952,112161.888,128686.75200000001,173860.128,69543.8784,69543.8784,34771.9392,105960.95999999999,162542.592,7592.21856,7592.21856,683.2226880000001,683.2226880000001,2535.21792,2535.21792,301.628448,1206.5155200000002,5339.5632000000005,21358.252800000002,2212.056,8848.224,105.763968,423.055872,1045.53504,4182.13152,1579.84992,1579.84992,514.4065919999999,514.4065919999999,3292.80768,3292.80768,0,1518.4368,2277.6508799999997,0,21831.12,0,6737.765759999999,0,71618.4288,17904.5856,11888.294399999999,2972.06496,5299.32672,1324.83168,541.328832,135.33264,1459.31328,364.82745600000004,2261.46816,565.36704,2219.71968,0,1769.53248,0
2017-01-01,0,0,1446.768,2893.52736,2893.52736,5260.09248,5260.09248,9915.5232,39661.92,40808.3616,97328.736,1618.4102400000002,1618.4102400000002,7203.029759999999,28812.153599999998,2839.97664,11359.872000000001,8192.7072,8192.7072,728.5904639999999,728.5904639999999,5828.70816,623.374272,2493.49536,1212.8832,4851.55008,570.6486719999999,2282.6016,1253.73312,1253.73312,42562.8864,42562.8864,68100.9984,17025.2064,250805.376,605409.984,122732.928,331716.38399999996,81648.0864,38011.9392,179183.232,89345.37599999999,304412.256,131969.088,107821.152,143125.91999999998,57250.281599999995,57250.281599999995,28625.184,165804.192,260552.16,7289.80992,7289.80992,656.008416,656.008416,2322.07776,2322.07776,276.270048,1105.0819199999999,5177.450879999999,20709.820799999998,2144.8972799999997,8579.6064,105.764832,423.060192,1008.7545600000001,4035.0096,1479.06432,1479.06432,481.590144,481.590144,2363.78304,2363.78304,0,1090.03104,1635.04224,0,21829.6512,0,6738.41376,0,63382.608,15845.6736,10521.1872,2630.29248,5012.67744,1253.1715199999999,512.047872,128.011968,892.9871999999999,223.246368,2167.5168000000003,541.8800640000001,1960.69248,0,1758.55104,0
2017-02-01,0,0,1519.4649599999998,3038.92128,3038.92128,5548.962240000001,5548.962240000001,10302.9408,41211.7632,37951.4592,88722.432,1612.5004800000002,1612.5004800000002,7509.39552,30037.6512,2980.7395199999996,11922.9408,8561.49696,8561.49696,770.792544,770.792544,6166.3248,652.7891520000001,2611.16352,1253.1024,5012.39232,600.481728,2401.93728,1305.08928,1305.08928,43683.580799999996,43683.580799999996,69893.5392,17473.4496,270849.312,87562.08,133885.44,236367.936,88790.68800000001,36966.4128,172757.664,51226.041600000004,270542.592,105023.51999999999,97088.544,127803.74399999999,51121.411199999995,51121.411199999995,25560.7488,205962.912,311192.928,6446.15712,6446.15712,580.088736,580.088736,1981.7827200000002,1981.7827200000002,235.78387200000003,943.1337599999999,4567.52736,18270.0576,1892.22048,7568.88192,113.151168,452.60294400000004,849.543552,3398.17248,1267.16832,1267.16832,412.59628799999996,412.59628799999996,2041.5888,2041.5888,0,941.44896,1412.18208,0,24167.8944,0,7291.296,0,59057.6832,14764.464,9803.2896,2450.81376,4710.1219200000005,1177.52832,481.141728,120.28521599999999,822.864096,205.715808,1987.00128,496.749888,1822.0291200000001,0,1628.44992,0
